Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,label,counter_speech
14385,3,0,3,0,1,RT 6THGRADER doesnt matter make Spin Bottle invite hottest bitches play ladykiller,0.0,RT 6THGRADER doesnt matter make Spin Bottle invite hottest bitches play ladykiller
12729,3,0,3,0,1,Like Nike bitch,0.0,Like Nike bitch
7923,9,0,9,0,1,Amennn WomenLoveBrickz girlfriend doesnt like bitch dont talk bitch,0.0,Amennn WomenLoveBrickz girlfriend doesnt like bitch dont talk bitch
14034,3,2,1,0,0,word understand BlackJesus nigger Heavily disappointed show AaronMacgruder stuff blows IMO,0.0,word understand BlackJesus nigger Heavily disappointed show AaronMacgruder stuff blows IMO
11267,3,0,3,0,1,tld hoe 2 wrongs dnt make rite wanna sing,0.0,tld hoe 2 wrongs dnt make rite wanna sing
5594,3,1,2,0,1,tiffnasty niggas didnt desrve bitch first place,0.0,tiffnasty niggas didnt desrve bitch first place
6166,3,0,3,0,1,gallinofmilk fight hoe,0.0,gallinofmilk fight hoe
9040,3,0,3,0,1,Dont fuck girls wear beanies,0.0,Dont fuck girls wear beanies
22422,3,0,3,0,1,bitch fell straight chair Im high course laughed Even wasnt wouldve still laughed,0.0,bitch fell straight chair Im high course laughed Even wasnt wouldve still laughed
7817,3,0,3,0,1,young boys round saying get money fuck hoes,0.0,young boys round saying get money fuck hoes
20027,3,1,2,0,1,RT lucybeeee 8220i hate lose something mom says 8220well guess wasnt important8221 like bitch lost grocery st8230,0.0,RT lucybeeee 8220i hate lose something mom says 8220well guess wasnt important8221 like bitch lost grocery st8230
22294,6,1,4,1,1,niccas want war give got WeTheLastOnesLeft UMightNotGetIn BeerandTacOS,0.0,niccas want war give got WeTheLastOnesLeft UMightNotGetIn BeerandTacOS
14507,3,0,0,3,2,RT AmazingTiming Bad monkey AmazingTiming,0.0,RT AmazingTiming Bad monkey AmazingTiming
24710,3,0,3,0,1,maryjanemilitantque got bomb azz pussy lol,0.0,maryjanemilitantque got bomb azz pussy lol
9881,3,0,3,0,1,Haha private industry birthday needed celebrated bday past month cant wait see nigs lol 128513,0.0,Haha private industry birthday needed celebrated bday past month cant wait see nigs lol 128513
13590,3,1,2,0,1,Nicca n dis bitch playin games phone,0.0,Nicca n dis bitch playin games phone
25063,6,1,3,2,1,probably hate even look white Im technically poc white hair Im double cracker,0.0,probably hate even look white Im technically poc white hair Im double cracker
10524,3,0,3,0,1,dont want bitch thats erybody bitch,0.0,dont want bitch thats erybody bitch
12093,3,0,3,0,1,class still drunk last night broad presentation Chipotle bitch live tease feedme,0.0,class still drunk last night broad presentation Chipotle bitch live tease feedme
7183,3,0,3,0,1,sbsylvester kiefferjason bitch fuck blog u meet get round,0.0,sbsylvester kiefferjason bitch fuck blog u meet get round
13691,3,1,2,0,1,Niggaz making trash lately Well everybody lol,0.0,Niggaz making trash lately Well everybody lol
18557,3,0,0,3,2,RT Yankees Congratulations Ichiro leadoff base hit 8th hit 2800 MLB career,0.0,RT Yankees Congratulations Ichiro leadoff base hit 8th hit 2800 MLB career
24812,3,0,2,1,1,oh Trash say trash gonna keep driving thru ky 8220coreyemanuel LifeAsKing shes trash gotta ignore her8221,0.0,oh Trash say trash gonna keep driving thru ky 8220coreyemanuel LifeAsKing shes trash gotta ignore her8221
9882,3,0,3,0,1,Haha bitch ass gucci,0.0,Haha bitch ass gucci
20594,3,0,3,0,1,RT thecoreyholcomb got damn shame bitches wit raw ass dick sucking skills wifey material,0.0,RT thecoreyholcomb got damn shame bitches wit raw ass dick sucking skills wifey material
10012,3,0,0,3,2,trash RT yusufyuie Cary Williamsc GOT CARRIED lol,0.0,trash RT yusufyuie Cary Williamsc GOT CARRIED lol
8031,3,0,3,0,1,Arguing bitch glued butt,0.0,Arguing bitch glued butt
17042,3,0,0,3,2,RT NinerFans Seahawks fans scheduled meet Pier 39 SAT 5PM trash talk heckle San Franciscans PREPARED WEAR8230,0.0,RT NinerFans Seahawks fans scheduled meet Pier 39 SAT 5PM trash talk heckle San Franciscans PREPARED WEAR8230
3077,3,2,1,0,0,DeezNutsDoe Id hate feeling like faggot punk ass hoe,0.0,DeezNutsDoe Id hate feeling like faggot punk ass hoe
3453,3,0,3,0,1,Hendrixoxo bitch fav retweet,0.0,Hendrixoxo bitch fav retweet
19832,3,0,3,0,1,RT kanYeBreast seeee RT phontigallo Let bitch hop mentions one time hear,0.0,RT kanYeBreast seeee RT phontigallo Let bitch hop mentions one time hear
128,6,0,6,0,1,GTMAl Ya side bitch gotta know rules shitanybody ask cousin jersey thinkin bout moving lmmfao 128514128514128514128514,0.0,GTMAl Ya side bitch gotta know rules shitanybody ask cousin jersey thinkin bout moving lmmfao 128514128514128514128514
19435,3,0,3,0,1,RT flygurlWilliams yo bitch fucking bcuz money chances nigga money fuck her128563,0.0,RT flygurlWilliams yo bitch fucking bcuz money chances nigga money fuck her128563
18811,3,0,3,0,1,RT redd killing bitches go body body 128530128524127911,0.0,RT redd killing bitches go body body 128530128524127911
3075,3,0,3,0,1,DeeRayFRESH pussy amp purp128514,0.0,DeeRayFRESH pussy amp purp128514
3186,3,0,3,0,1,EdgarGuillenjr punk pussy ass bitch Dude dont balls fight wanna wanna hit girls fuckin bitch,0.0,EdgarGuillenjr punk pussy ass bitch Dude dont balls fight wanna wanna hit girls fuckin bitch
17926,3,0,3,0,1,RT TMRoja Im cock pussy like tweets penis vagina like DMs 128586,0.0,RT TMRoja Im cock pussy like tweets penis vagina like DMs 128586
17304,3,1,2,0,1,RT Pointstacked Follow fag ShinSnipes birthday today,0.0,RT Pointstacked Follow fag ShinSnipes birthday today
16881,3,1,2,0,1,RT MoneyMakersEnt Bitch youre retarded RT TheVinnette Men cook wear panties too8221,0.0,RT MoneyMakersEnt Bitch youre retarded RT TheVinnette Men cook wear panties too8221
7877,3,0,3,0,1,ladies pop pussy like,0.0,ladies pop pussy like
22656,6,1,4,1,1,Till Michonne gutted dat hoe,0.0,Till Michonne gutted dat hoe
10203,6,1,5,0,1,stay faithful room full hoes,0.0,stay faithful room full hoes
16003,3,1,2,0,1,RT ImToBlame RT latry Hispanic women great pussy wife skills white girls dick sucking black chicksca8230,0.0,RT ImToBlame RT latry Hispanic women great pussy wife skills white girls dick sucking black chicksca8230
6903,3,0,3,0,1,moneydriven lol profane words bwahahahahahah mad gay faggot fuck boi Get bitch ass nigga,0.0,moneydriven lol profane words bwahahahahahah mad gay faggot fuck boi Get bitch ass nigga
12478,3,0,3,0,1,straight like chaser bitch SOLID FIVE WEDDING DAY NIGGA,0.0,straight like chaser bitch SOLID FIVE WEDDING DAY NIGGA
21275,3,0,0,3,2,Shut birds bed time,0.0,Shut birds bed time
12113,3,0,0,3,2,Inbed eating left poppadom livinthedream,0.0,Inbed eating left poppadom livinthedream
21282,3,0,3,0,1,Shut yo new year new lookin ass bitch 5838658386,0.0,Shut yo new year new lookin ass bitch 5838658386
22048,3,1,2,0,1,broke people say bitch nigga afford speak,0.0,broke people say bitch nigga afford speak
21396,3,0,3,0,1,excited tomorrow amp Saturday amp lazy bitch Sunday 128076,0.0,excited tomorrow amp Saturday amp lazy bitch Sunday 128076
12572,3,0,3,0,1,Kobe fat amp Im white 9996RT jwill252 people retarded lol RT TheTrackMamba Yall really think Kobe Fat tho Give break,0.0,Kobe fat amp Im white 9996RT jwill252 people retarded lol RT TheTrackMamba Yall really think Kobe Fat tho Give break
17523,3,0,3,0,1,RT RonTheAnchorman girl tweeted might ghetto u bring food outside movies u might stupid u pay 499 8230,0.0,RT RonTheAnchorman girl tweeted might ghetto u bring food outside movies u might stupid u pay 499 8230
20708,3,0,3,0,1,RT unanswerdverses bitch ever get ludacriss way,0.0,RT unanswerdverses bitch ever get ludacriss way
19811,3,0,3,0,1,RT joytooawesome imjessicaaaaa vintagemonroe bitch Im talking,0.0,RT joytooawesome imjessicaaaaa vintagemonroe bitch Im talking
11289,3,0,3,0,1,used think bitch bad moe,0.0,used think bitch bad moe
6051,3,2,1,0,0,drboycewatkins1 Coons monkeys like disgust minstrel show negro Crying shit time youre disgrace everywhere,0.0,drboycewatkins1 Coons monkeys like disgust minstrel show negro Crying shit time youre disgrace everywhere
5548,3,0,3,0,1,bradleey SAME128530 like bitch struggles use stairs let ppl get 128074,0.0,bradleey SAME128530 like bitch struggles use stairs let ppl get 128074
7963,3,0,3,0,1,little bitch ass TriggaPlease,0.0,little bitch ass TriggaPlease
5815,3,0,3,0,1,brendacoyt3 ahah chill bitch look better 128514128514128514128527128076,0.0,brendacoyt3 ahah chill bitch look better 128514128514128514128527128076
15546,3,1,2,0,1,RT Fewjr 1MarKusA MakEitSndGoOd curved regular niggas daily Especially us Austin niggas Damn yellow ppl 128127,0.0,RT Fewjr 1MarKusA MakEitSndGoOd curved regular niggas daily Especially us Austin niggas Damn yellow ppl 128127
15375,3,0,2,1,1,RT DomBeets wish someone would make song hoes aint loyal,0.0,RT DomBeets wish someone would make song hoes aint loyal
16699,3,0,3,0,1,RT MATTerbate Omg October gonna best month ever Basic bitch,0.0,RT MATTerbate Omg October gonna best month ever Basic bitch
11192,3,0,3,0,1,swear care everything else bitches 128075999665039,0.0,swear care everything else bitches 128075999665039
223,3,0,1,2,2,RamBoutIt 8220Master11 20ToLife RamBoutIt hoes Austin8221 teach us AustinI teach u get curved Thats know,0.0,RamBoutIt 8220Master11 20ToLife RamBoutIt hoes Austin8221 teach us AustinI teach u get curved Thats know
21284,3,1,2,0,1,Shutup faggot RT blacktaco fumble Thotcho Took while8220,0.0,Shutup faggot RT blacktaco fumble Thotcho Took while8220
9295,3,0,3,0,1,Facts bitch sometimes,0.0,Facts bitch sometimes
21309,3,0,2,1,1,Since gave pussy ass getting fatter,0.0,Since gave pussy ass getting fatter
2476,3,0,3,0,1,AmandaShow bet good pussy,0.0,AmandaShow bet good pussy
8082,3,0,3,0,1,Awwwwww Kaep aint rape bitch,0.0,Awwwwww Kaep aint rape bitch
2008,3,0,0,3,2,9733 BEST ASIAN MASSAGE Brooklyn Park slope TOP RATED SPA 97337186220221 24,0.0,9733 BEST ASIAN MASSAGE Brooklyn Park slope TOP RATED SPA 97337186220221 24
20611,3,0,3,0,1,RT therealEMandM Settling pussies,0.0,RT therealEMandM Settling pussies
2832,6,0,6,0,1,CapoDaAssHole AlejandroBihhh lmaooo wanted hoes suppose hold em,0.0,CapoDaAssHole AlejandroBihhh lmaooo wanted hoes suppose hold em
6522,3,0,2,1,1,karlamorenoo look realest niggah rosecrans lol,0.0,karlamorenoo look realest niggah rosecrans lol
2267,3,0,0,3,2,1996 1999 World Series Rematch Yankees Braves,0.0,1996 1999 World Series Rematch Yankees Braves
1254,3,1,2,0,1,8220DrMalvo woodslamar Hidey hidey hoe White folk noyvous round coloreds,0.0,8220DrMalvo woodslamar Hidey hidey hoe White folk noyvous round coloreds
444,3,0,3,0,1,Dont ever give pussy away keep tight alright,0.0,Dont ever give pussy away keep tight alright
7086,3,0,3,0,1,ratchetandsassy hoe,0.0,ratchetandsassy hoe
25250,3,0,1,2,2,yea Ntel new friend friends kno theyre allowed one cute darkie friend n thats lol,0.0,yea Ntel new friend friends kno theyre allowed one cute darkie friend n thats lol
23566,3,0,3,0,1,Yall stop RTing whataburger shit cuz Im still gon eat Shouldnt ordered chicken dumb bitch,0.0,Yall stop RTing whataburger shit cuz Im still gon eat Shouldnt ordered chicken dumb bitch
511,3,0,3,0,1,IBS irritable bitch syndrome,0.0,IBS irritable bitch syndrome
2218,3,0,2,1,1,tweeting tabletballer bitch,0.0,tweeting tabletballer bitch
11562,3,0,3,0,1,Im getting tired telling fuck Im every time Im something lol peckerwood guy,0.0,Im getting tired telling fuck Im every time Im something lol peckerwood guy
6886,3,1,0,2,2,missarahd basedpapi1017 tranny,0.0,missarahd basedpapi1017 tranny
18382,3,0,0,3,2,RT VersaceSilk try tell grandpa 70s music trash,0.0,RT VersaceSilk try tell grandpa 70s music trash
3581,3,1,2,0,1,ImSoLK OgHasnt fag,0.0,ImSoLK OgHasnt fag
23583,3,0,0,3,2,Yankees season tho yeah,0.0,Yankees season tho yeah
20163,3,0,3,0,1,RT mzkiccz dont tell bitches show bitches128524128133,0.0,RT mzkiccz dont tell bitches show bitches128524128133
7998,3,0,0,3,2,Another season retweeting every one nikaaaa3 Yankee tweets 128514128514128514128514,0.0,Another season retweeting every one nikaaaa3 Yankee tweets 128514128514128514128514
23513,3,0,3,0,1,Yall dumb bitches FUCKING,0.0,Yall dumb bitches FUCKING
10541,3,0,3,0,1,dont kiss none hoes 128567128586128069128581,0.0,dont kiss none hoes 128567128586128069128581
5241,3,2,1,0,0,Vexda go jerk lollis faggot,0.0,Vexda go jerk lollis faggot
9321,3,0,2,1,1,Fear bitch,0.0,Fear bitch
22633,3,0,3,0,1,work shit birdsion think take 8 hours nothing,0.0,work shit birdsion think take 8 hours nothing
6536,3,0,1,2,2,kathleenherne Stink shut hole amp perform tricks like good trained monkey,0.0,kathleenherne Stink shut hole amp perform tricks like good trained monkey
14703,3,0,0,3,2,RT BeyondBanksy BreakingNews streetart graffiti new mural duo EtamCru Rome Italy morning breakfast coffee trash,0.0,RT BeyondBanksy BreakingNews streetart graffiti new mural duo EtamCru Rome Italy morning breakfast coffee trash
948,3,0,3,0,1,xfactorau sick guys sing like pussies rock type men,0.0,xfactorau sick guys sing like pussies rock type men
23531,3,0,0,3,2,Yall sleep Shy Glizzy 128564 Young Jefe128520,0.0,Yall sleep Shy Glizzy 128564 Young Jefe128520
2710,3,0,3,0,1,Bombfantasyyy AngelaMastr lmao angela look like damn potato bitch keep talkin,0.0,Bombfantasyyy AngelaMastr lmao angela look like damn potato bitch keep talkin
13357,3,0,3,0,1,favorite picslip thats dumb bitch posted pic isnt sure,0.0,favorite picslip thats dumb bitch posted pic isnt sure
6153,3,1,2,0,1,freddurst shut faggot one cares,0.0,freddurst shut faggot one cares
17004,3,0,3,0,1,RT Neonte wearing shorts week agoweek ago Grab ya hoodies Cause freezing hoe freezing hoe 128514128514128514,0.0,RT Neonte wearing shorts week agoweek ago Grab ya hoodies Cause freezing hoe freezing hoe 128514128514128514
23860,3,0,3,0,1,little twats,0.0,little twats
17983,3,0,3,0,1,RT TedOfficialPage opinion irrelevant cunt,0.0,RT TedOfficialPage opinion irrelevant cunt
8456,3,0,3,0,1,Bum bitch wont even type,0.0,Bum bitch wont even type
10474,3,1,2,0,1,dont feel like black people niggers youre black youre nigger imma tell idc,0.0,dont feel like black people niggers youre black youre nigger imma tell idc
8907,3,0,3,0,1,Day juan Jim Im total bitch mode hopefully week Ty RealWallieWall,0.0,Day juan Jim Im total bitch mode hopefully week Ty RealWallieWall
4881,3,0,3,0,1,StarLavaFox bitch dont like cant bitch,0.0,StarLavaFox bitch dont like cant bitch
1764,6,1,5,0,1,8220comedianjayski Happy Hour time best time da day8221 Niggas dont know bout happy hour hoes,0.0,8220comedianjayski Happy Hour time best time da day8221 Niggas dont know bout happy hour hoes
16395,3,0,3,0,1,RT KinGxStoney Yeah cant wrestle might rock bottom foreal VeronicaGK Im big bitch proud lol let live,0.0,RT KinGxStoney Yeah cant wrestle might rock bottom foreal VeronicaGK Im big bitch proud lol let live
14570,6,0,6,0,1,RT AskWhy05 hat paint beard shit eat pussy grow one dawg Quit tryin shortcut,0.0,RT AskWhy05 hat paint beard shit eat pussy grow one dawg Quit tryin shortcut
3174,3,0,3,0,1,EaTMyTweetZz Huh Verizon 4 years bitch,0.0,EaTMyTweetZz Huh Verizon 4 years bitch
7374,3,2,1,0,0,thewagnerer fags,0.0,thewagnerer fags
8812,3,2,1,0,0,Cute ass niggah,0.0,Cute ass niggah
5980,3,0,0,3,2,datachick Humanity really needs get past whole slow stare scene accident ape mentality,0.0,datachick Humanity really needs get past whole slow stare scene accident ape mentality
17789,4,0,0,4,2,RT SportsCenter BREAKING Japanese ace Masahiro Tanaka sign Yankees seven years 155 million via Fox Sports,0.0,RT SportsCenter BREAKING Japanese ace Masahiro Tanaka sign Yankees seven years 155 million via Fox Sports
17485,3,0,3,0,1,RT RichHomieMeezy 54OOMauri internet aint get transfered yet pussy,0.0,RT RichHomieMeezy 54OOMauri internet aint get transfered yet pussy
18676,3,0,2,1,1,RT Creamm VictoriaFinae dont mind retarded ass128514,0.0,RT Creamm VictoriaFinae dont mind retarded ass128514
8153,3,0,2,1,1,Bae gotta bitch 128514 whoops 128564,0.0,Bae gotta bitch 128514 whoops 128564
2096,6,0,6,0,1,never date female another niggah name lol Wtf,0.0,never date female another niggah name lol Wtf
11759,3,1,2,0,1,Idgaf ya mens ya bitch none bitches Yall fuck care,0.0,Idgaf ya mens ya bitch none bitches Yall fuck care
23261,3,0,2,1,1,hoe Benga,0.0,hoe Benga
1132,3,0,0,3,2,8220AntiGlib RT nateyfu123 Yankees Michael Pineda next start 954Nole,0.0,8220AntiGlib RT nateyfu123 Yankees Michael Pineda next start 954Nole
8414,3,0,3,0,1,Bro fuck yall bitches thinking ok,0.0,Bro fuck yall bitches thinking ok
16058,3,0,3,0,1,RT IzzeTheProducer wonder call bitch wonder call bitch 2pac,0.0,RT IzzeTheProducer wonder call bitch wonder call bitch 2pac
23375,3,0,3,0,1,niccas hating tho lol Let live homie,0.0,niccas hating tho lol Let live homie
1376,3,0,0,3,2,8220JuniorMaye8 lot though Attitudes pure trash8221 TeamWhiteGirls SwirlTheWorld,0.0,8220JuniorMaye8 lot though Attitudes pure trash8221 TeamWhiteGirls SwirlTheWorld
20381,3,0,3,0,1,RT roseshayna1 Never cared another bitch saw know,0.0,RT roseshayna1 Never cared another bitch saw know
24992,3,1,2,0,1,tears 8220TheDouch3 RelationshipGoals RT queenallyssa TheDouch3 dont call sweetie fucking retard8221,0.0,tears 8220TheDouch3 RelationshipGoals RT queenallyssa TheDouch3 dont call sweetie fucking retard8221
10258,6,0,6,0,1,aint going movies hoe straight sexing,0.0,aint going movies hoe straight sexing
8029,3,1,0,2,2,Arent little border jumpers supposed school,0.0,Arent little border jumpers supposed school
9182,3,0,3,0,1,Eattin pussy im startin get chubby,0.0,Eattin pussy im startin get chubby
20887,3,0,3,0,1,RT zeemonstaa thing much pussy,0.0,RT zeemonstaa thing much pussy
21875,3,0,3,0,1,nigga talkin like hoe Tell bitch nigga speak,0.0,nigga talkin like hoe Tell bitch nigga speak
14820,3,1,2,0,1,RT BriWh0 Niggas gossip like hoes em bitches,0.0,RT BriWh0 Niggas gossip like hoes em bitches
9875,6,0,6,0,1,get hoe shit TL,0.0,get hoe shit TL
2899,3,2,1,0,0,ChaseBasford chase God damn faggot 128514128557128514128557,0.0,ChaseBasford chase God damn faggot 128514128557128514128557
7129,3,0,3,0,1,riseofthefags69 stfu prude ass basic ass bitch,0.0,riseofthefags69 stfu prude ass basic ass bitch
4418,3,0,3,0,1,NoreigaStacks forced lol mad bitches came mind thru every bar,0.0,NoreigaStacks forced lol mad bitches came mind thru every bar
24338,3,2,1,0,0,fucking CHRIST hate tutors TAs literally get paid teach retards stop picking nose GET FUCK OUTTA FACE,0.0,fucking CHRIST hate tutors TAs literally get paid teach retards stop picking nose GET FUCK OUTTA FACE
6007,3,1,2,0,1,denytheprophecy thats dragon retard,0.0,denytheprophecy thats dragon retard
17177,3,0,3,0,1,RT OhLeyo vinchenzo1 Im joke hoes aint shit Im looking first girl loved Im bitches Thats 8230,0.0,RT OhLeyo vinchenzo1 Im joke hoes aint shit Im looking first girl loved Im bitches Thats 8230
6236,3,0,0,3,2,hardball hardballchris jimmy want talk trash wouldve shouldve couldve Chris stop talking spitting,0.0,hardball hardballchris jimmy want talk trash wouldve shouldve couldve Chris stop talking spitting
5693,3,0,3,0,1,arionnee cuz know playing witchu aint call yo mama bitch say yo brother ugly af,0.0,arionnee cuz know playing witchu aint call yo mama bitch say yo brother ugly af
4616,3,0,3,0,1,RainaluvsA intimidated pussies see sweet honest woman seriously could make stalking thing much easier,0.0,RainaluvsA intimidated pussies see sweet honest woman seriously could make stalking thing much easier
23508,3,0,3,0,1,Yall bitches wanna different yall really basic128553128553128553,0.0,Yall bitches wanna different yall really basic128553128553128553
12783,3,0,3,0,1,Little bitch,0.0,Little bitch
2254,3,0,3,0,1,100 days til Christmas bitches,0.0,100 days til Christmas bitches
19217,3,0,0,3,2,RT cpabry Curious George curious little monkey deranged serial cat killer story man yellow hat doesnt want you8230,0.0,RT cpabry Curious George curious little monkey deranged serial cat killer story man yellow hat doesnt want you8230
24705,3,0,3,0,1,making shittiest pigs blanket theyre gonna good im tryna impress Gordon Ramseys bitch ass im trying make poop,0.0,making shittiest pigs blanket theyre gonna good im tryna impress Gordon Ramseys bitch ass im trying make poop
3847,3,1,2,0,1,Jwreich142 SteveWorks4You teabaggers extremely dumb,0.0,Jwreich142 SteveWorks4You teabaggers extremely dumb
9678,3,1,2,0,1,Getting niggaz discuss sports hoes rap music impressive HARD,0.0,Getting niggaz discuss sports hoes rap music impressive HARD
2486,3,0,2,1,1,Amizzyy Lol hoe numbers,0.0,Amizzyy Lol hoe numbers
9395,3,0,2,1,1,Fluffy retard homeboy calling baby rattlesnake friend kissing Baby rattlers kill man 128563,0.0,Fluffy retard homeboy calling baby rattlesnake friend kissing Baby rattlers kill man 128563
4471,3,0,3,0,1,OnPointPrg Fempop WendyDavisTexas take picture pussy hope super sized huge grand canyon size,0.0,OnPointPrg Fempop WendyDavisTexas take picture pussy hope super sized huge grand canyon size
4075,3,0,3,0,1,LornaLovesMatt delon03 aaryneliza poor poor parker nothingwithout aaryn 2 bitch 1 would even know around looser,0.0,LornaLovesMatt delon03 aaryneliza poor poor parker nothingwithout aaryn 2 bitch 1 would even know around looser
3360,3,1,2,0,1,GlynJackson2 RachhBasss granted cracker isnt bad say white person saying one slave,0.0,GlynJackson2 RachhBasss granted cracker isnt bad say white person saying one slave
9534,3,1,2,0,1,Fuck stupid bitch 128530,0.0,Fuck stupid bitch 128530
9133,3,1,2,0,1,Dumb ass hoe,0.0,Dumb ass hoe
14275,6,0,6,0,1,Punk ass cop jus bulldogged bitch,0.0,Punk ass cop jus bulldogged bitch
1638,3,0,3,0,1,8220WeakassDrex Jennifer Hudson lose weight anybody fat ass hoes8221128514128514128514128514,0.0,8220WeakassDrex Jennifer Hudson lose weight anybody fat ass hoes8221128514128514128514128514
22693,3,0,3,0,1,Told ya months ago Charlie wasnt bullshittin Bevo next,0.0,Told ya months ago Charlie wasnt bullshittin Bevo next
13070,3,1,2,0,1,Man aunt petunia royal bitch,0.0,Man aunt petunia royal bitch
9418,3,0,3,0,1,bitch niggas 128527,0.0,bitch niggas 128527
11922,6,0,4,2,1,cant turn Instagram likesfollows real life shit trash,0.0,cant turn Instagram likesfollows real life shit trash
23366,3,0,2,1,1,Baltimore damn ghetto 128514,0.0,Baltimore damn ghetto 128514
5852,3,0,0,3,2,caraabastow Thats cute fuzzy onehehehe,0.0,caraabastow Thats cute fuzzy onehehehe
12884,3,0,3,0,1,Lol active RT SherinaVictoria Idgaf active hoe long shes fucking man need learn mind business,0.0,Lol active RT SherinaVictoria Idgaf active hoe long shes fucking man need learn mind business
24450,3,0,3,0,1,cheeks gone cold bitch,0.0,cheeks gone cold bitch
3888,3,1,2,0,1,KeimHefner lmaooo hell naw nigga must playing school blind cripple,0.0,KeimHefner lmaooo hell naw nigga must playing school blind cripple
2185,3,1,2,0,1,backflip THISSSSSSSS RT Krislisisms niggas switch opinions like faggots,0.0,backflip THISSSSSSSS RT Krislisisms niggas switch opinions like faggots
19107,3,1,2,0,1,RT brittanyaflores got niggas amp got bitches 128080,0.0,RT brittanyaflores got niggas amp got bitches 128080
22329,3,1,2,0,1,fail realize Ion want Friends bitches switch quiccer change channel 128175,0.0,fail realize Ion want Friends bitches switch quiccer change channel 128175
15820,3,0,3,0,1,RT Heissarcastic jokes offend 1 Im sorry 2 wont happen 3 1 amp 2 lies 4 Youre pussy 5 Mom hates you8230,0.0,RT Heissarcastic jokes offend 1 Im sorry 2 wont happen 3 1 amp 2 lies 4 Youre pussy 5 Mom hates you8230
11934,3,0,3,0,1,go barber shop Friday charger snacks bitch 128514,0.0,go barber shop Friday charger snacks bitch 128514
9209,3,0,3,0,1,Even gtta AK sittn bitch house,0.0,Even gtta AK sittn bitch house
22207,3,0,3,0,1,bitches think know snap Ha bitch snap,0.0,bitches think know snap Ha bitch snap
3251,3,0,3,0,1,FernandezIce quit pussy,0.0,FernandezIce quit pussy
24749,3,0,3,0,1,n cant even enjoy reg House Hunters 1 fav showsbecause know House Hunters International bitch ass comes next,0.0,n cant even enjoy reg House Hunters 1 fav showsbecause know House Hunters International bitch ass comes next
12781,3,0,3,0,1,Literally best mood bitches literally killed vibe,0.0,Literally best mood bitches literally killed vibe
3554,3,0,3,0,1,ITSMAKEPEACE donno demz iz ima bout get white gurll ghetto asses find,0.0,ITSMAKEPEACE donno demz iz ima bout get white gurll ghetto asses find
8454,3,0,3,0,1,Bullying laws pussies,0.0,Bullying laws pussies
7120,3,0,3,0,1,richiechristie1 shouldve 128553 bitches wallet tigher puy,0.0,richiechristie1 shouldve 128553 bitches wallet tigher puy
22671,3,0,2,1,1,Tires fly mash gas motor hot hoes fast,0.0,Tires fly mash gas motor hot hoes fast
20735,3,0,3,0,1,RT vincestaples news bitch cook,0.0,RT vincestaples news bitch cook
17659,3,0,3,0,1,RT Shakilaahh LOOOOOOL128557 2nd best tweaking hoe vine128557,0.0,RT Shakilaahh LOOOOOOL128557 2nd best tweaking hoe vine128557
24818,3,0,3,0,1,omfg RT DFkinLopes feet bitch RT NIPSLlP Whisper something dirty ear 128523,0.0,omfg RT DFkinLopes feet bitch RT NIPSLlP Whisper something dirty ear 128523
13628,3,0,3,0,1,Nigga yu bitch made 127797127797,0.0,Nigga yu bitch made 127797127797
5734,3,0,3,0,1,baaaabyshaaaay Ununnnn plans Text niggah,0.0,baaaabyshaaaay Ununnnn plans Text niggah
6785,3,0,0,3,2,louisck video made Porn Actress Sexy Capri Anderson Kissing Video Charlie Sheen via youtube,0.0,louisck video made Porn Actress Sexy Capri Anderson Kissing Video Charlie Sheen via youtube
2389,3,0,3,0,1,A875Silva jezzzz gone die aint playin dawg bitches gone ruthless 128175128170128074,0.0,A875Silva jezzzz gone die aint playin dawg bitches gone ruthless 128175128170128074
19486,3,0,3,0,1,RT govs310 shouldnt bitch anything youre 21 person group chat,0.0,RT govs310 shouldnt bitch anything youre 21 person group chat
21885,3,0,3,0,1,pussy cant hairy shit gotta stink lol,0.0,pussy cant hairy shit gotta stink lol
12852,3,0,3,0,1,Lmaoooooo lil Dave hoe,0.0,Lmaoooooo lil Dave hoe
22358,3,0,3,0,1,trynna hoe Geno TD throw,0.0,trynna hoe Geno TD throw
24633,3,0,3,0,1,killers dont pillow talk wit dey bitches,0.0,killers dont pillow talk wit dey bitches
4330,3,0,3,0,1,MyKatMeows bitch,0.0,MyKatMeows bitch
13046,3,0,3,0,1,Man bitches love Beyonceno punch line,0.0,Man bitches love Beyonceno punch line
23217,3,0,3,0,1,teachers aid trys acting like shes teacher bitch please,0.0,teachers aid trys acting like shes teacher bitch please
992,3,0,3,0,1,128514 bruh hoes gotta stupid,0.0,128514 bruh hoes gotta stupid
10280,6,2,4,0,1,already know Wilson gone hoe later let gone get ammo,0.0,already know Wilson gone hoe later let gone get ammo
17709,3,0,3,0,1,RT Sialovely could literally crying one minute get wipe face amp walk room like bitch turn uuuup 128514128514128514 idk weird,0.0,RT Sialovely could literally crying one minute get wipe face amp walk room like bitch turn uuuup 128514128514128514 idk weird
16333,3,1,2,0,1,RT KattWilliams hate ghetto loud rude ugly bitches Bitch already ugly fck gotta loud,0.0,RT KattWilliams hate ghetto loud rude ugly bitches Bitch already ugly fck gotta loud
